,id,link,sfr,mass_stars,mass_total,mass_gas,posx,posy,posz,metallicity_stars,metallicity_gas,m_gas_sfr_weighted
803,84731,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84731,0.145562,0.002579,0.029379,0.026799,31338.9,9709.59,9709.59,0.00773772,0.00887584,0.00884897
804,84735,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84735,0.0516092,0.003639,0.022273,0.018634,31373.0,9700.72,9700.72,0.00826076,0.010678,0.0112516
805,84839,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84839,3.69384,4.19671,94.9905,8.70368,7247.03,22756.5,22756.5,0.0222208,0.0228708,0.0296922
806,84840,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84840,0.174842,0.155833,6.28422,1.30545,7280.45,22849.1,22849.1,0.0122015,0.0110585,0.0138091
807,84841,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84841,0.077021,0.078109,2.12716,0.43979,7320.09,22655.6,22655.6,0.00794172,0.00966812,0.0158778
808,84842,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84842,2.33801,0.132883,0.199306,0.063718,7257.57,22753.9,22753.9,0.0394965,0.0378971,0.0410239
809,84846,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84846,0.625929,0.052023,0.088971,0.036457,7232.62,22761.3,22761.3,0.0280114,0.0372385,0.0417482
810,84847,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84847,0.380852,0.011327,0.075398,0.063087,7252.92,22740.9,22740.9,0.0143976,0.0127455,0.0128764
811,84848,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84848,0.338478,0.013547,0.068968,0.054683,7259.45,22738.4,22738.4,0.0121914,0.0139619,0.0139622
812,84849,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84849,0.205809,0.004648,0.041463,0.036815,7265.33,22763.4,22763.4,0.0146565,0.0143118,0.0146413
813,84850,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84850,0.152592,0.013909,0.035427,0.021518,7261.38,22748.9,22748.9,0.0204354,0.0265109,0.025515
814,84857,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84857,0.132622,0.002125,0.023717,0.021592,7262.13,22743.3,22743.3,0.0126482,0.0126638,0.0126199
815,84961,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84961,4.31424,2.19702,94.6069,12.3859,10708.3,27792.4,27792.4,0.0185882,0.0172548,0.0164595
816,84962,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84962,0.533219,0.067124,4.21919,0.570615,10648.7,27891.5,27891.5,0.00698636,0.00674325,0.00939075
817,84963,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84963,0.0927173,0.038034,2.31225,0.121061,10714.5,27874.4,27874.4,0.00805081,0.0087466,0.0115128
818,84964,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84964,0.00592142,0.014615,1.43901,0.069923,10701.9,27764.8,27764.8,0.00721213,0.00574608,0.00672169
819,84966,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84966,0.744275,0.039372,0.081081,0.041463,10716.2,27785.2,27785.2,0.0232797,0.0285437,0.0303238
820,84967,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84967,0.112661,0.029711,0.208824,0.020618,10643.4,27887.0,27887.0,0.00936598,0.0127455,0.0148753
821,84968,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84968,0.456683,0.008036,0.088095,0.080059,10695.1,27783.1,27783.1,0.0102873,0.0116811,0.0121675
822,84969,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84969,0.423822,0.017908,0.071764,0.053856,10702.6,27772.5,27772.5,0.0125954,0.0178164,0.0183776
823,84971,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84971,0.000913742,0.007047,0.29557,0.005744,10713.4,27805.8,27805.8,0.00520041,0.0066904,0.00717921
824,84972,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84972,0.278997,0.006252,0.061693,0.055195,10697.7,27814.0,27814.0,0.0110728,0.0118406,0.0121499
825,84974,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84974,0.219003,0.019366,0.051534,0.032168,10695.3,27811.4,27811.4,0.0155869,0.0250573,0.0248341
826,84976,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84976,0.22446,0.006182,0.041963,0.035781,10706.5,27777.0,27777.0,0.0115818,0.0136915,0.0138892
827,84979,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/84979,0.147442,0.004124,0.022462,0.018092,10711.3,27799.9,27799.9,0.0145992,0.0160928,0.0161178
828,85082,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85082,0.158887,0.136196,3.99483,0.19288,34275.8,30564.6,30564.6,0.0173002,0.0147607,0.0136933
829,85083,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85083,0.024534,0.027259,2.29304,0.130043,34418.4,30513.3,30513.3,0.00883892,0.00828442,0.0120293
830,85084,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85084,0.0401166,0.033981,1.78427,0.076239,34060.2,30350.7,30350.7,0.0108058,0.0106042,0.0163232
831,85223,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85223,5.63942,4.22094,104.425,9.58006,34906.9,34415.3,34415.3,0.0261048,0.0217849,0.024554
832,85224,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85224,0.0664267,0.026275,1.84463,0.158566,34795.1,34426.2,34426.2,0.00875495,0.00863437,0.00870951
833,85225,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85225,0.000291916,0.002021,1.8888,0.018968,34825.7,34282.8,34282.8,0.00214858,0.00353252,0.00397314
834,85227,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85227,0.000227174,0.000411,0.849174,0.007068,34794.4,34341.2,34341.2,0.00065266,0.00092715,0.00104176
835,85329,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85329,3.22425,1.63426,57.0275,5.77891,26471.9,12161.7,12161.7,0.0181691,0.018908,0.0207355
836,85330,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85330,1.52832,1.61711,39.2284,3.32377,26797.5,12335.7,12335.7,0.0232531,0.0224397,0.0115123
837,85331,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85331,0.257107,0.185674,3.84756,0.30747,26423.1,12150.6,12150.6,0.0128955,0.0132383,0.0189492
838,85333,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85333,0.000305225,0.002884,1.05023,0.006717,26476.9,12003.0,12003.0,0.00347612,0.00484714,0.00510005
839,85433,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85433,0.0741062,0.036592,2.06216,0.053146,20446.1,4564.68,4564.68,0.0119107,0.013372,0.0151802
840,85434,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85434,0.0124767,0.007516,2.01969,0.096169,20151.8,4513.09,4513.09,0.00443061,0.00266471,0.00365836
841,85435,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85435,0.00129576,0.011179,2.21307,0.013674,20120.2,4645.98,4645.98,0.00565644,0.00900032,0.00942626
842,85436,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85436,0.000233399,0.000373,1.15487,0.009863,20453.3,4464.76,4464.76,0.00082564,0.0008926,0.0009088
843,85437,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85437,0.00112489,0.045031,0.809698,0.008151,20164.1,4591.79,4591.79,0.00955315,0.0151915,0.0167179
844,85594,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85594,1.62515,1.68083,83.9979,9.2662,7837.69,34823.8,34823.8,0.0214136,0.0240318,0.0273174
845,85595,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85595,2.36489,0.698212,13.5362,1.29323,7831.91,34849.2,34849.2,0.0165085,0.014496,0.0154618
846,85596,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85596,0.00833012,0.006382,1.71661,0.117081,7859.28,34872.0,34872.0,0.00426691,0.00296903,0.00451658
847,85597,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85597,0.035464,0.01533,0.74153,0.072504,7921.78,34754.1,34754.1,0.00712922,0.0132706,0.0172234
848,85610,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85610,0.0289983,0.000211,0.013821,0.01361,7857.82,34839.0,34839.0,0.00593433,0.00647555,0.0064815
849,85704,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85704,0.00070847,4.41233,124.227,2.3721,14414.8,20359.4,20359.4,0.0234473,0.00841617,0.00576582
850,85705,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85705,0.375112,0.153559,6.13777,0.496872,14287.9,20384.8,20384.8,0.0138822,0.0129618,0.0203494
851,85786,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85786,0.619403,3.54525,104.169,9.28132,11794.8,7394.83,7394.83,0.0225866,0.0174156,0.0162275
852,85787,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85787,0.155379,0.073627,1.30765,0.15423,11760.8,7434.09,7434.09,0.0110799,0.0131429,0.0156375
853,85788,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85788,0.0245232,0.014202,1.58327,0.075758,11738.8,7599.09,7599.09,0.00661109,0.0067624,0.00768263
854,85789,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85789,0.143831,0.029396,1.01289,0.127287,11776.0,7433.98,7433.98,0.00636186,0.00620336,0.00786105
855,85868,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85868,0.000398541,3.0658,96.2647,5.18292,24414.7,16242.1,16242.1,0.0247954,0.008315,0.00844776
856,85869,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85869,2.42322,1.5787,11.8445,0.685245,24466.2,16163.3,16163.3,0.02218,0.0219595,0.0303802
857,85942,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85942,3.35729,1.90005,93.4607,10.8014,15754.8,25149.5,25149.5,0.025358,0.0265456,0.0168601
858,85943,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85943,1.72203,0.835197,4.74027,0.861363,15757.1,25169.8,25169.8,0.0217902,0.0213557,0.0158418
859,85944,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85944,0.969618,0.225726,2.53774,0.234087,15775.0,25230.4,25230.4,0.0145674,0.0129563,0.0164488
860,85950,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85950,0.191159,0.002809,0.02963,0.026821,15767.4,25147.7,25147.7,0.0104991,0.0118287,0.0119241
861,85954,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/85954,0.0100087,0.000333,0.014419,0.014087,15744.6,25140.6,25140.6,0.00497444,0.00533559,0.00558764
862,86024,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86024,4.49892,3.38899,87.8347,6.50385,33866.8,30330.6,30330.6,0.0233212,0.0196758,0.0179453
863,86025,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86025,0.353968,0.32427,14.8751,1.57314,34001.7,30173.2,30173.2,0.0129434,0.0133015,0.018943
864,86026,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86026,0.000956382,0.02756,1.25847,0.031576,33819.2,30418.2,30418.2,0.00774697,0.012129,0.0126719
865,86027,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86027,0.0379002,0.045574,0.694457,0.027754,33872.9,30353.7,30353.7,0.00926198,0.0117841,0.0158116
866,86030,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86030,0.00337347,0.005942,0.12062,0.016566,34012.1,30154.2,30154.2,0.00538169,0.00285397,0.00342912
867,86038,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86038,0.0101709,0.000703,0.011791,0.011089,33999.6,30159.3,30159.3,0.0052534,0.00664268,0.00710982
868,86101,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86101,3.26342,5.25805,100.317,5.5071,11738.4,17571.2,17571.2,0.0226045,0.0183052,0.0192323
869,86102,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86102,0.144295,0.071828,5.46413,0.49145,11655.1,17735.7,17735.7,0.0127129,0.0119955,0.014898
870,86103,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86103,0.869885,0.166005,0.192263,0.023799,11735.1,17577.7,17577.7,0.0531722,0.0531839,0.0596072
871,86104,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86104,0.00123707,0.005358,0.972606,0.013916,11660.4,17447.9,17447.9,0.00347657,0.0054296,0.00606276
872,86108,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86108,0.211859,0.006623,0.043417,0.036548,11747.2,17580.4,17580.4,0.0201366,0.0222089,0.0223991
873,86109,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86109,0.114032,0.009835,0.035914,0.026079,11747.2,17555.5,17555.5,0.021776,0.0243994,0.0258454
874,86187,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86187,0.69817,0.126659,8.45165,0.865828,21443.7,25252.6,25252.6,0.00873821,0.00915174,0.00974773
875,86284,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86284,0.080399,3.16553,107.229,2.71475,15169.9,1026.23,1026.23,0.0218649,0.0226904,0.0226485
876,86285,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86285,0.263592,0.2404,7.69157,0.453902,15249.5,1165.57,1165.57,0.0134262,0.0111139,0.0228948
877,86286,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86286,0.0911164,0.161664,3.92755,0.124995,15205.4,1119.42,1119.42,0.0149664,0.0148892,0.0197764
878,86287,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86287,0.00120182,0.00789,1.97947,0.036397,15230.7,831.44,831.44,0.00636148,0.00600519,0.0060669
879,86288,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86288,0.000682823,0.014674,1.61742,0.012799,15288.6,1047.27,1047.27,0.00684366,0.00998003,0.0109154
880,86393,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86393,4.63192,2.34659,99.9189,9.80526,1533.35,4643.52,4643.52,0.0197717,0.023837,0.0296686
881,86394,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86394,0.526173,0.434309,7.01225,0.168861,1616.37,4697.78,4697.78,0.0192927,0.0282699,0.0301646
882,86398,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86398,0.0476686,0.027849,0.036896,0.009047,1530.65,4649.15,4649.15,0.0247936,0.0409286,0.0426027
883,86626,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86626,0.00190391,2.16219,79.9956,5.10199,34824.7,26443.7,26443.7,0.026971,0.00893781,0.00501856
884,86627,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86627,0.25435,0.331273,16.0044,1.6088,34570.8,26295.4,26295.4,0.0148198,0.0204188,0.0174864
885,86628,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86628,0.0901774,0.043767,5.69363,0.64518,34686.2,26398.0,26398.0,0.00919361,0.0058903,0.00866229
886,86629,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86629,0.178631,0.077841,5.46526,0.349745,34948.2,26510.3,26510.3,0.0107552,0.0101968,0.0133097
887,86630,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86630,0.000546696,0.004105,0.65299,0.010544,34933.2,26339.6,26339.6,0.0028435,0.00517076,0.00570425
888,86641,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86641,0.0193315,0.001147,0.013755,0.012608,34575.4,26305.6,26305.6,0.00449832,0.0057835,0.00629166
889,86745,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86745,0.772713,5.02318,95.5672,2.18865,25058.9,13602.0,13602.0,0.0232888,0.019119,0.0216878
890,86746,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86746,0.183435,0.043662,3.98484,0.189378,25319.6,13389.1,13389.1,0.0107567,0.0110438,0.0136752
891,86747,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86747,0.000723106,0.020672,2.90563,0.009589,25266.2,13385.1,13385.1,0.00653284,0.00637524,0.00741166
892,86748,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86748,0.00135673,0.003048,0.718459,0.018792,25308.7,13280.9,13280.9,0.00432107,0.00609553,0.00714298
893,86858,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86858,0.203351,0.139001,9.1443,0.526384,4421.63,8954.94,8954.94,0.0133742,0.013819,0.0190407
894,86952,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86952,3.65198,4.33794,96.7313,6.17136,25532.1,6745.14,6745.14,0.0240273,0.0246155,0.0150942
895,86953,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86953,0.119692,0.059477,3.34091,0.38923,25512.0,6817.9,6817.9,0.00886109,0.00968967,0.0164229
896,86954,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86954,0.000755236,0.000301,0.630639,0.008718,25553.2,6796.04,6796.04,0.00098602,0.00051315,0.00040263
897,86955,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86955,0.701823,0.04269,0.089285,0.046595,25540.5,6747.37,6747.37,0.0223,0.0357652,0.0376984
898,86958,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86958,0.505145,0.007609,0.069517,0.061909,25514.5,6753.79,6753.79,0.00876431,0.0102507,0.0103678
899,86959,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/86959,0.231584,0.002827,0.043469,0.040642,25547.3,6737.88,6737.88,0.0106035,0.010271,0.0100388
900,88492,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88492,0.00212122,0.001134,2.01711,0.037753,25612.9,30747.1,30747.1,0.0018467,0.00162688,0.00292336
901,88493,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88493,0.169969,0.048163,1.43601,0.078318,25416.8,30904.6,30904.6,0.0100193,0.0103248,0.0132927
902,88586,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88586,0.0245345,0.02412,1.25375,0.083029,12054.5,22429.1,22429.1,0.00903869,0.010959,0.0209396
903,88670,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88670,0.846316,2.67321,99.2224,6.73574,15370.6,16987.4,16987.4,0.0234037,0.0186891,0.0150291
904,88671,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88671,0.124513,0.045897,2.32654,0.288245,15266.2,16974.9,16974.9,0.00881632,0.00978584,0.0111837
905,88672,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88672,0.00780371,0.001619,0.664108,0.033245,15397.8,16908.9,16908.9,0.00162311,0.00225421,0.0036602
906,88780,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88780,0.0063053,0.005035,1.28655,0.089421,19968.3,21539.9,21539.9,0.00461764,0.00140346,0.00150567
907,88782,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88782,0.000103168,0.000218,0.517739,0.004586,19758.8,21611.4,21611.4,0.00033998,0.00066544,0.0008086
908,88867,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88867,0.00378224,2.32707,109.738,3.92999,18089.9,30117.8,30117.8,0.0232045,0.0118754,0.00615353
909,88868,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88868,0.0127913,0.037239,1.80149,0.100425,18128.4,30104.4,30104.4,0.0091151,0.00970195,0.0177214
910,88989,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88989,0.162758,0.060324,3.7192,0.353945,6543.88,1871.56,1871.56,0.0121735,0.0109035,0.0144994
911,88990,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/88990,0.000675453,0.026656,0.61265,0.0047,6795.6,1997.31,1997.31,0.00873081,0.0150073,0.0166817
912,89060,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89060,0.0141893,0.044631,3.03062,0.048207,6198.74,22592.4,22592.4,0.00809919,0.0120234,0.0144628
913,89061,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89061,0.00569681,0.033067,0.995818,0.073598,6207.29,22473.7,22473.7,0.0100907,0.0115457,0.0117286
914,89105,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89105,2.78338,2.61198,77.8436,8.59957,20819.4,4487.11,4487.11,0.0180067,0.0232127,0.0169013
915,89106,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89106,0.015478,0.016332,3.05778,0.187274,21078.2,4494.14,4494.14,0.00684238,0.0060129,0.0137902
916,89107,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89107,0.0716351,0.053499,0.728662,0.06092,20752.4,4552.99,4552.99,0.0117329,0.0140095,0.0174165
917,89108,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89108,1.02542,0.139299,0.170655,0.030126,20816.5,4491.08,4491.08,0.0438095,0.0655967,0.0756305
918,89109,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89109,0.876143,0.053125,0.246592,0.088716,20808.0,4501.49,4501.49,0.0194132,0.0338865,0.0333645
919,89112,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89112,0.489889,0.075008,0.114431,0.037701,20813.7,4492.79,4492.79,0.0332709,0.0487847,0.0513135
920,89113,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89113,0.434756,0.070926,0.094821,0.02365,20813.9,4494.25,4494.25,0.0342826,0.0555689,0.0605566
921,89115,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89115,0.736104,0.010362,0.104845,0.093991,20801.5,4503.07,4503.07,0.00961234,0.0107787,0.0108594
922,89116,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89116,0.497939,0.035654,0.084635,0.048244,20809.6,4497.61,4497.61,0.0215346,0.031058,0.0315314
923,89123,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89123,0.180845,0.004513,0.040177,0.035663,20823.3,4485.81,4485.81,0.0110996,0.0110645,0.0109045
924,89124,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89124,0.0894942,0.003907,0.035211,0.031304,20826.7,4475.87,4475.87,0.0128866,0.0115879,0.0125515
925,89127,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89127,0.20672,0.004071,0.026952,0.022881,20802.2,4502.31,4502.31,0.00737653,0.0100623,0.0100546
926,89130,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89130,0.0831121,0.001192,0.017185,0.015747,20831.3,4471.83,4471.83,0.00888412,0.010402,0.010541
927,89135,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89135,0.00197373,7e-05,0.011968,0.011652,20808.1,4501.48,4501.48,0.0,0.0,0.00701224
928,89200,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89200,12.4726,1.85364,89.0251,9.53498,23704.6,12597.7,12597.7,0.0232556,0.0227504,0.0303102
929,89201,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89201,0.0134296,0.041669,0.539352,0.022369,23689.5,12570.2,12570.2,0.0101386,0.0152664,0.0242137
930,89202,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89202,0.0199099,0.013144,0.589422,0.048098,23752.1,12631.5,12631.5,0.00654187,0.00781246,0.00986532
931,89284,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89284,6.92178,2.79525,81.4687,8.479,1569.26,5714.97,5714.97,0.0220801,0.019957,0.0177629
932,89285,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89285,0.0952361,0.064726,2.79334,0.087052,1645.3,5728.31,5728.31,0.0130626,0.0174419,0.0217183
933,89292,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89292,0.148296,0.001999,0.025864,0.023864,1578.42,5706.05,5706.05,0.0079951,0.00900166,0.00912762
934,89374,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89374,0.00881744,0.012723,1.1932,0.079285,24855.7,13974.3,13974.3,0.00623544,0.00531458,0.00688762
935,89458,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89458,0.506585,3.69042,89.2481,4.08533,6550.68,23106.8,23106.8,0.021563,0.011781,0.0112279
936,89459,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89459,0.0823051,0.030862,1.51131,0.16541,6581.03,23120.5,23120.5,0.00642861,0.00610049,0.0102799
937,89528,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89528,2.56706,2.07118,72.545,5.758,31806.3,6511.53,6511.53,0.0253327,0.0195942,0.0201979
938,89529,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89529,0.534172,0.351557,17.3473,1.43573,31719.5,6204.23,6204.23,0.0154597,0.0169067,0.0217498
939,89530,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89530,0.0268174,0.025624,1.1534,0.098951,31809.9,6441.17,6441.17,0.00802839,0.00812255,0.0116008
940,89619,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89619,2.72179,1.7573,75.3708,7.91744,32093.2,10855.8,10855.8,0.0205225,0.026738,0.0249814
941,89620,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89620,0.481464,0.301727,7.51569,1.06369,32177.5,10817.7,10817.7,0.0106368,0.0119472,0.0154441
942,89621,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89621,0.016845,0.005261,1.46481,0.048114,32069.8,10880.0,10880.0,0.00354249,0.00460026,0.00732056
943,89721,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89721,0.695304,4.49372,92.138,2.79237,19451.9,15942.8,15942.8,0.0220266,0.0234709,0.0182295
944,89723,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89723,0.00129297,0.001262,0.862262,0.024959,19361.3,15902.2,15902.2,0.00097091,0.00127339,0.00208455
945,89729,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89729,0.0221621,0.002474,0.019449,0.016974,19469.0,15935.1,15935.1,0.0125404,0.0141459,0.0138661
946,89789,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89789,1.80615,0.944272,73.1898,7.96059,33591.8,10672.1,10672.1,0.0200473,0.0225867,0.023301
947,89790,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89790,1.39439,0.644553,7.2456,0.810348,33547.2,10634.8,10634.8,0.0167472,0.0256081,0.0238458
948,89791,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/89791,0.0570438,0.015627,2.64981,0.197617,33781.6,10673.0,10673.0,0.00743156,0.00811079,0.0118698
